tax_id	scientificName	Order	Diet	Massg	high_hfp_extent_suitable	high_hfp_extent_unsuitable	GISfrag_suitable	Percentage_change_suitable	Percentage_change_unsuitable	mean_distance_unsuitable	proportion_suitable	proportion_unsuitable	trans9617
62014	Microgale gymnorhyncha	Afrosoricida	carnivore	18.2	98.27392623	99.58047292	1890.151738	1.691591494	0.410351808	603.9553619	76.45576424	23.54423576	0
62015	Microgale jenkinsae	Afrosoricida	carnivore	5.1	100	100	2889.61587	0	0	376.3708847	95.59875879	4.401241213	1
62016	Microgale majori	Afrosoricida	carnivore	5.8	97.55704847	98.19147567	1032.562485	1.862918066	0.726251755	1209.06644	49.90773055	50.09226945	0
62017	Microgale nasoloi	Afrosoricida	carnivore	10	77.71952818	97.49552773	1419.258131	22.76559865	2.568807339	1437.512497	40.54675157	59.45324843	1
62018	Microgale soricoides	Afrosoricida	carnivore	18.7	97.58330351	98.52262972	1041.277375	1.841485542	0.551176316	1184.083231	51.54131359	48.45868641	0
62019	Microgale taiva	Afrosoricida	carnivore	12.4	99.72136677	99.73531946	1091.513321	0.191176471	0.166635808	755.3297789	62.8620493	37.1379507	0
63541	Nanger soemmerringii	Cetartiodactyla	herbivore	40000	93.93671836	95.35432777	1563.057628	2.568698933	1.773135778	945.2705959	54.1646751	45.8353249	1
63543	Camelus ferus	Cetartiodactyla	herbivore	690000	5.335094812	3.065395095	18672.98418	1.629119345	11.11111111	846.1130566	99.2710823	0.7289177	1
135161	Sooretamys angouya	Rodentia	omnivore	100.3	89.76270973	96.3614142	777.6682023	0.683401697	0.322563414	799.9195819	45.5605168	54.4394832	0
135164	Peromyscus keeni	Rodentia	omnivore	21.3	37.48831893	11.05540341	1032.796837	3.63610144	2.985264228	2574.596871	64.94752429	35.05247571	0
135724	Apodemus witherbyi	Rodentia	omnivore	30	99.96143247	96.55531239	1086.075892	0	0.082091264	2189.838241	54.33933849	45.66066151	0
135725	Mus musculoides	Rodentia	omnivore	5.6	89.47177947	80.57611486	3625.991472	3.166237141	5.109901603	4951.241327	92.2063519	7.793648098	0
136192	Hipposideros orbiculus	Chiroptera	carnivore	9.8	99.59016393	99.81343284	505.6312462	0.411522634	0.186915888	699.3767209	31.00172712	68.99827288	0
136194	Natalus lanatus	Chiroptera			73.99215515	89.0670309	889.6701863	2.0280853	1.019315264	2375.644831	35.37886876	64.62113124	0
136195	Rhipidomys emiliae	Rodentia	omnivore	96.5	36.23845101	63.83129825	3262.844752	9.989901306	4.348658316	684.0598945	80.94787372	19.05212628	0
136196	Eothenomys wardi	Rodentia	herbivore	38.9	100	100	1185.625609	0	0	699.7040514	67.38587618	32.61412382	1
136197	Akodon montensis	Rodentia	omnivore	44.1	94.15549239	97.57943918	1005.955236	0.176864177	0.175938309	28717.1484	14.20153869	85.79846131	0
136200	Phalanger matabiru	Diprotodontia	omnivore	1970.2	100	100	1370.450466	0	0	303.3584883	98.29728486	1.70271514	1
136202	Philander mondolfii	Didelphimorphia	omnivore	201.8	22.24031521	68.72239786	1910.270259	9.141320786	1.21465864	7560.362539	47.83846368	52.16153632	0
136203	Platyrrhinus albericoi	Chiroptera	omnivore	55	50.02888159	46.66807685	785.2150469	11.74901461	11.47321191	26457.07027	8.194377618	91.80562238	0
136204	Myotis dinellii	Chiroptera	carnivore	8.4	71.37424481	91.79939155	7428.360885	2.267800567	0.715190799	1194.177114	87.35909116	12.64090884	0
136205	Oxymycterus amazonicus	Rodentia	omnivore	25.2	17.56299771	50.55003874	4100.264524	8.535129467	7.08314757	677.5262677	90.52198923	9.478010774	0
136210	Rhipidomys modicus	Rodentia	omnivore	84.6	48.42781931	53.75089248	1116.540227	12.06078443	11.39153536	2844.91791	45.83603378	54.16396622	0
136215	Cratogeomys fulvescens	Rodentia	herbivore	265	98.87237314	94.092827	1681.603959	0.051840332	0.448430493	477.3304991	89.55660961	10.44339039	0
136216	Microtus paradoxus	Rodentia	herbivore	25.8	100	99.9738842	848.733623	0	0.02612262	1854.834065	27.57452886	72.42547114	0
136217	Lasiurus pfeifferi	Chiroptera	carnivore	11.1	97.41515139	98.96247037	1092.865667	0.06119951	0.040443006	482.611371	68.45121323	31.54878677	1
136218	Ailurops melanotis	Diprotodontia	herbivore	6669	100	100	926.2407081	0	0	309.5556783	90.54325956	9.456740443	1
136221	Trinomys gratiosus	Rodentia	omnivore	158.3	96.79690023	99.37410278	572.0901074	0.106744946	0.048152856	3738.068953	22.73061289	77.26938711	0
136223	Genetta bourloni	Carnivora	carnivore	1750	94.00737629	98.92193929	1157.581539	3.302285098	0.454343121	1422.085931	55.60346534	44.39653466	1
136224	Suncus aequatorius	Eulipotyphla	carnivore	8.8		100			0	718.712833	0	100	0
136227	Philander deltae	Didelphimorphia	carnivore	130.6	17.28638011	28.95510204	1159.70025	316.8963451	151.5928954	1416.940719	43.63228784	56.36771216	0
136229	Plecotus macrobullaris	Chiroptera	carnivore	8.5	99.88409514	94.55227121	1408.907774	0	0.045922978	810.3752056	78.8024506	21.1975494	0
136231	Spermophilus pallidicauda	Rodentia	omnivore	439.5	93.94984239	72.18429919	1288.72664	0.201704154	0.077325067	10840.16196	15.43357272	84.56642728	0
136232	Platyrrhinus ismaeli	Chiroptera	herbivore	37.1	62.7566623	65.33690005	934.6844066	7.431256526	8.866373939	10471.5004	21.13814418	78.86185582	0
136238	Crocidura tanakae	Eulipotyphla	carnivore	10.5	96.4529011	99.36930624	940.1124309	0	0	1472.537103	47.09322028	52.90677972	0
136242	Meles anakuma	Carnivora	omnivore	11500	99.98346958	99.7978128	1184.261822	0	0	801.7620199	67.5925489	32.4074511	0
136244	Marmosa phaea	Didelphimorphia	omnivore	80.3	89.11850768	94.04790276	974.5267482	1.241534989	0.500475135	1930.889276	39.56468938	60.43531062	1
136245	Thrichomys pachyurus	Rodentia	herbivore	266	69.46000544	59.9807708	672.4209849	1.192219632	0.627536578	1492.265104	41.69474372	58.30525628	0
136247	Erophylla bombifrons	Chiroptera	omnivore	14.3	99.8966651	96.68795485	2171.642758	0.073886993	0	406.9448413	91.73749094	8.26250906	0
136249	Cratogeomys planiceps	Rodentia	herbivore	336.6	99.4856723	100	1138.640558	0	0	1457.063385	53.59839131	46.40160869	0
136253	Sapajus flavius	Primates	omnivore	2550	79.40801586	96.23659326	524.5858091	2.122347066	0.62978106	1532.381414	18.30805757	81.69194243	1
136255	Thylogale lanatus	Diprotodontia	herbivore	5316.1	100	100	425.5364724	0	0	943.8810217	27.65499707	72.34500293	1
136256	Trichosurus cunninghami	Diprotodontia	herbivore	3270	85.62178656	92.25900951	1069.461872	0.008418099	0	887.7907372	69.64799576	30.35200424	0
136257	Anourosorex yamashinai	Eulipotyphla	carnivore	11.4	91.68717834	99.39142647	1549.959283	0	0	1942.44244	54.25342351	45.74657649	0
136258	Geomys knoxjonesi	Rodentia	herbivore	172.5	99.66126597	99.12329408	820.0394436	0.045045045	0.091394204	1358.974089	41.84973419	58.15026581	0
136264	Bullimus gamay	Rodentia	omnivore	368	100	100	611.7179304	0	0	1384.457637	6.083499006	93.91650099	1
136267	Cryptotis medellinia	Eulipotyphla	carnivore	16.2	100	99.54085537	859.6582872	0	0	2814.114696	17.25239415	82.74760585	0
136268	Carollia sowelli	Chiroptera	omnivore	16.5	87.61784138	90.91078089	2466.059817	2.79967612	1.649924597	1131.777578	87.91687718	12.08312282	0
136269	Eulemur rufifrons	Primates	herbivore	1820	95.2403939	98.43049327	1053.293442	2.554485555	1.087376972	1641.465709	30.56691715	69.43308285	1
136270	Crocidura arispa	Eulipotyphla	carnivore	9	100	100	748.6212933	0	0	2360.079749	21.69431875	78.30568125	0
136273	Notiosorex evotis	Eulipotyphla	carnivore	5.4	91.17954273	86.02885104	1070.18109	1.111629683	1.482917821	8033.006925	29.17251378	70.82748622	0
136274	Phyllomys mantiqueirensis	Rodentia	herbivore	207	100	100	736.6578565	0	0	342.1119125	80.28404344	19.71595656	1
136275	Eothenomys miletus	Rodentia	herbivore	30.7	99.98347686	99.92576882	635.8318515	0.009721102	0.043775868	1919.829663	25.38587736	74.61412264	0
136276	Cerradomys maracajuensis	Rodentia	omnivore	91.1	72.71418573	80.43872589	964.6825019	2.707960843	1.044152745	879.7146273	41.47401962	58.52598038	0
136278	Marmosops paulensis	Didelphimorphia	omnivore	40	87.24350611	97.31418919	887.6492937	0.190333764	0.037195923	1036.477414	44.7803504	55.2196496	0
136282	Sorex rohweri	Eulipotyphla	carnivore	5.1	93.95083084	42.6895685	1783.779556	0.066953077	0.196270854	1156.242449	80.13206703	19.86793297	0
136284	Mesomys occultus	Rodentia	omnivore	146.7	2.096330372	8.498860306	3125.409234	0	0	809.3047896	88.57351934	11.42648066	0
136286	Limnomys bryophilus	Rodentia	omnivore	64.1	100	100	362.832301	0	0	2347.410103	1.427228944	98.57277106	0
136292	Histiotus magellanicus	Chiroptera	carnivore	14	64.10141752	47.28548001	677.0742461	6.828275782	5.304063791	2894.128747	37.96844646	62.03155354	0
136296	Marmosops bishopi	Didelphimorphia	omnivore	18.8	37.93542764	71.71590704	2214.417205	7.827297373	2.50292418	1325.160984	64.3140854	35.6859146	0
136297	Tragulus kanchil	Cetartiodactyla	herbivore	2000	86.82355913	89.56792762	1076.421983	7.146503755	3.297786181	2486.708361	52.72414218	47.27585782	0
136299	Cryptotis merus	Eulipotyphla			0	18.94593367	314.4582036		15.10791367	2164.709189	1.930902418	98.06909758	1
136301	Mazama bricenii	Cetartiodactyla	herbivore	16499.9	100	100	823.0371781	0	0	722.1543024	62.31557423	37.68442577	1
136304	Calomys venustus	Rodentia	herbivore	50.7	99.2195453	99.87248334	422.6718536	0.068399453	0.021579629	4945.042671	5.026065747	94.97393425	0
136306	Lasiurus degelidus	Chiroptera	carnivore	12.8	100	100	566.7917795	0	0	1971.962293	29.88947742	70.11052258	1
136309	Rhynchocyon udzungwensis	Macroscelidea	carnivore	711	36.60714286	32.89473684	364.846723	2.43902439	1.333333333	579.6430732	31.65869219	68.34130781	1
136315	Orcaella heinsohni	Cetartiodactyla	carnivore	227839.1									1
136316	Eliurus petteri	Rodentia	herbivore	75	87.14285714	97.33952703	880.6999202	14.75409836	2.73318872	2137.914689	32.21233911	67.78766089	1
136317	Platyrrhinus nigellus	Chiroptera	herbivore	21.6	61.79063905	93.5875634	1263.90838	8.253138134	0.865537305	3747.659955	45.29859727	54.70140273	0
136320	Melomys talaudium	Rodentia	herbivore	143.1	100	100	631.5509741	0	0	463.8974104	60.40690365	39.59309635	1
136322	Zaglossus attenboroughi	Monotremata	carnivore	4332.1	100	100	767.8497696	0	0	308.8760049	92.96482412	7.035175879	1
136323	Peromyscus beatae	Rodentia	omnivore	20.7	96.43081985	98.59094332	1615.360999	0.592797639	0.229107571	624.3897535	81.03495882	18.96504118	0
136324	Paramelomys naso	Rodentia	herbivore	129.7	12.19880536	10.44098853	690.3735379	174.9815225	227.8916243	1505.910961	38.7991625	61.2008375	0
136326	Allactaga williamsi	Rodentia	herbivore	100	99.95285196	95.79038147	1589.39707	0	0.037907306	2774.206629	71.98658357	28.01341643	0
136327	Crocidura jouvenetae	Eulipotyphla	carnivore	9.5	94.67133701	99.30362117	1063.455264	2.961055319	0.23219573	1587.05685	42.27502821	57.72497179	0
136328	Nephelomys meridensis	Rodentia	herbivore	99.3	100	100	908.640142	0	0	1396.191199	50.77416542	49.22583458	0
136330	Nesomys lambertoni	Rodentia	herbivore	155	54.24076607	55.58282209	766.5339423	84.2370744	79.91169978	427.3624786	63.84566529	36.15433471	1
136332	Alouatta nigerrima	Primates	herbivore	7662	9.729947456	33.27801814	4887.316672	11.95404437	11.39804096	642.1087741	92.85547268	7.144527322	0
136333	Heteromys teleus	Rodentia	herbivore	88	100	100	1045.017871	0	0	649.460704	67.81666234	32.18333766	1
136335	Avahi cleesei	Primates	herbivore	830	40.22066199	52.16584158	789.4430864	148.6284289	91.34045077	874.4517008	38.71706367	61.28293633	1
136338	Delomys collinus	Rodentia	omnivore	75.9	96.57058389	99.35202608	777.7148755	0.137762131	0.065353375	10258.53934	15.1048456	84.8951544	0
136340	Sus oliveri	Cetartiodactyla	omnivore	44801.2	62.43093923	85.44	624.2118481	0.589970501	0.374531835	538.9292888	45.71055862	54.28944138	0
136341	Crocidura watasei	Eulipotyphla	carnivore	5.5	100	100	320.8848771	0	0	1448.105452	5.054312581	94.94568742	0
136343	Congosorex phillipsorum	Eulipotyphla	carnivore	7.9	100	100	360.2529856	0	0	444.0626122	39.26805143	60.73194857	1
136344	Erinaceus roumanicus	Eulipotyphla	carnivore	745	98.53393591	87.82537566	2105.378848	0	0	1489.728706	65.11004156	34.88995844	0
136345	Thomasomys erro	Rodentia	herbivore	46.3	91.14654935	95.3931087	589.3015186	4.947209653	1.965675514	2222.192149	25.59540104	74.40459896	0
136346	Sapajus libidinosus	Primates	omnivore	3200	58.5434842	83.98052276	1197.25986	2.902287478	1.319717758	1002.19284	49.83969533	50.16030467	0
136350	Centronycteris centralis	Chiroptera	carnivore	5.5	39.38441411	81.8479193	2668.655404	7.105204846	2.312511477	7823.29754	52.42567545	47.57432455	0
136352	Neacomys paracou	Rodentia	omnivore	14.5	10.25988597	37.92515648	4025.834753	6.955511861	4.485333708	990.7139159	88.27068207	11.72931793	0
136354	Microtus majori	Rodentia	herbivore	24.5	100	99.56599046	505.418808	0	0.023540299	6021.320677	12.72987203	87.27012797	0
136355	Thrichomys inermis	Rodentia	omnivore	298.8	67.24270086	82.85574199	1116.114658	0.906735751	0.405461678	1121.292127	50.93566164	49.06433836	0
136358	Oecomys catherinae	Rodentia	herbivore	73.4	80.10835309	76.09714303	1390.669454	1.449780704	2.310178701	1158.977383	62.68660072	37.31339928	0
136362	Apomys camiguinensis	Rodentia	herbivore	39.8	100	100	435.2393334	0	0	755.7407977	16.38029782	83.61970218	1
136364	Marmosops juninensis	Didelphimorphia	omnivore	23.1	81.41538462	93.54783502	503.0320982	0.529100529	1.079399927	2103.622581	21.29034592	78.70965408	1
136365	Blarinella griselda	Eulipotyphla	carnivore	8	97.542319	99.707148	643.188679	0.163967817	0.020916311	3575.435571	22.79747713	77.20252287	0
136366	Sapajus cay	Primates	herbivore	2725	68.54977913	85.37211543	1432.056911	4.344873	0.90733624	661.6391924	56.41035661	43.58964339	0
136372	Vandeleuria nilagirica	Rodentia	herbivore	19.9	100	100	640.0099175	0	0	3448.408954	23.54206418	76.45793582	1
136373	Pteropus capistratus	Chiroptera	herbivore	223	52.42959089	47.16699058	1176.676596	5.428853447	4.152139461	874.7182516	84.57477849	15.42522151	0
136375	Philander frenatus	Didelphimorphia	omnivore	167.7	92.21320947	95.15265639	508.422831	0.199235637	0.179948976	2814.192044	16.1031222	83.8968778	0
136377	Calomyscus elburzensis	Rodentia	herbivore	17	94.68397988	99.12803215	5837.789185	1.099083148	0.333031674	2652.386934	87.95674336	12.04325664	0
136378	Platyrrhinus matapalensis	Chiroptera	omnivore	18	92.77108434	97.40965215	960.0969439	2.78980279	0.269729113	3368.116737	22.10690877	77.89309123	1
136379	Crocidura trichura	Eulipotyphla	carnivore	5.3	100	98.91304348	323.5979797	0	0	763.8509979	6.45994832	93.54005168	1
136380	Geomys attwateri	Rodentia	herbivore	119.8	99.8677283	99.66022261	2278.083626	0	0	562.5145823	81.92424997	18.07575003	0
136384	Hapalemur meridionalis	Primates	herbivore	900	98.86134068	98.97510981	1100.918896	1.151774104	1.035502959	425.3590803	72.51344732	27.48655268	1
136385	Meles leucurus	Carnivora	omnivore	6250	75.16251098	76.49112262	3128.199382	0	0.878302159	22442.92185	74.31195432	25.68804568	0
136386	Nycticeius cubanus	Chiroptera	carnivore	5.5	94.19338226	98.2495226	1046.067854	0.14352105	0.09718173	475.449588	66.43690259	33.56309741	1
136389	Cryptotis nelsoni	Eulipotyphla	carnivore	7.7	100	100	398.3896126	0	0	924.5882772	6.96969697	93.03030303	1
136390	Ctenomys osvaldoreigi	Rodentia	herbivore	224	100	100	603.1234267	0	0	362.5576983	73.19932998	26.80067002	1
136391	Microtus schidlovskii	Rodentia	herbivore	46.7	100	100	453.1142222	0	0	4989.36578	5.879194166	94.12080583	0
136392	Monodelphis reigi	Didelphimorphia	omnivore	19	87.5	97.05882353	669.5383394	14.28571429	3.03030303	594.8430432	46.73590504	53.26409496	1
136393	Chaerephon jobimena	Chiroptera	carnivore	14.3	94.74349773	96.8927477	1256.040243	4.361314527	2.174829746	1697.060853	47.15710286	52.84289714	0
136394	Batomys russatus	Rodentia	herbivore	115	100	100	795.8746734	0	0	474.2194331	64.63296062	35.36703938	1
136395	Didelphis pernigra	Didelphimorphia	omnivore	1138.5	89.1611576	82.39117935	1589.760958	1.33028901	3.222955989	10196.26145	26.93194191	73.06805809	0
136396	Cratogeomys perotensis	Rodentia	herbivore	314.4	97.6252534	99.49874687	1275.795404	0.059329576	0	648.105651	80.6957881	19.3042119	0
136397	Pteropus cognatus	Chiroptera	herbivore	302.5	68.86920981	59.89528796	604.0863459	24.13452028	19.75524476	627.6166422	60.41851852	39.58148148	0
136398	Cryptotis merriami	Eulipotyphla	carnivore	5.9	99.46141417	99.73506915	822.6945687	0.228204533	0.108538867	3367.163266	26.94999705	73.05000295	0
136399	Brachytarsomys villosa	Rodentia	herbivore	220	100	100	481.6229114	0	0	1334.324617	30.62354312	69.37645688	0
136400	Phyllomys lundi	Rodentia	herbivore	173.5	97.81174019	99.8015873	697.8901758	0.035511364	0.039761431	629.0286976	53.38915071	46.61084929	1
136401	Miniopterus sororculus	Chiroptera	carnivore	8	99.88756172	99.69532171	2510.105864	0.112564847	0.305609411	5455.879601	66.86834034	33.13165966	0
136404	Monodelphis ronaldi	Didelphimorphia	omnivore	52.9	0	0	2280.285119			301.3219582	97.13327234	2.866727661	0
136407	Trinomys eliasi	Rodentia	omnivore	167.9	96.42201835	99.28490779	436.1611056	0.380589914	0.189537528	803.8286439	29.10819375	70.89180625	0
136410	Rhinolophus madurensis	Chiroptera	carnivore	6.7	100	100	311.3579856	0	0	5457.423914	0.43835829	99.56164171	0
136412	Peromyscus fraterculus	Rodentia	omnivore	24.3	40.20148436	82.62923233	6320.643051	4.08774924	0.459450796	1269.089405	83.99739898	16.00260102	0
136413	Thomasomys caudivarius	Rodentia	herbivore	95.9	87.80812791	96.32033881	552.12502	1.384673748	0.490143079	3292.934905	17.0645298	82.9354702	0
136414	Trinomys yonenagae	Rodentia	herbivore	200.2	38.11557074	50.77922078	1270.037316	5.825242718	0	405.6522337	79.25675074	20.74324926	1
136416	Peromyscus hylocetes	Rodentia	omnivore	42.6	96.1674231	97.7152568	576.4458015	0.402027618	0.15136876	5402.135141	15.85106281	84.14893719	0
136418	Leopoldamys milleti	Rodentia	omnivore	410.8	100	100	552.8233894	0	0	740.3358497	44.78698318	55.21301682	0
136422	Rhipidomys macrurus	Rodentia	omnivore	79.9	62.58751459	79.82132083	546.177654	3.25660081	1.405835424	2518.26089	11.7414865	88.2585135	0
136426	Sigmodon hirsutus	Rodentia	omnivore	171.5	94.52617006	93.70712716	2980.498423	1.817231166	1.842796981	1873.158964	93.81150484	6.188495164	0
136433	Eumops floridanus	Chiroptera	carnivore	38.4	99.52456418	95.75757576	603.7544549	0	0.316455696	417.2339741	65.36091954	34.63908046	0
136437	Genetta pardina	Carnivora	omnivore	3100	98.69091239	99.34771556	3099.600814	0.753030201	0.289172467	1241.128405	81.98616539	18.01383461	0
136438	Cryptotis equatoris	Eulipotyphla	carnivore	7.8	84.5583657		19557.75403	2.549177741			100	0	0
136439	Petinomys mindanensis	Rodentia	omnivore	285	94.30831266	96.55239428	752.1303967	0.493339911	0.181152128	2811.764423	20.03599497	79.96400503	0
136443	Spilocuscus wilsoni	Diprotodontia	herbivore	3262.3	99.78540773	99.77116705	639.6699047	0	0	462.7853509	62.37412629	37.62587371	1
136446	Babyrousa celebensis	Cetartiodactyla	omnivore	84327.5	96.73490236	99.91986231	574.7069975	0.158407799	0.079290577	1866.907755	19.41686754	80.58313246	1
136448	Natalus espiritosantensis	Chiroptera	carnivore	6	54.59947755	81.80350855	1615.100811	3.46131814	1.688985791	921.7181445	57.04794291	42.95205709	1
136450	Phalanger mimicus	Diprotodontia	herbivore	1850	18.60893771	16.59020732	1406.5867	46.85956857	64.03881946	436.0429378	80.37927964	19.62072036	0
136453	Oxymycterus josei	Rodentia	omnivore	66.4	100	100	455.4364384	0	0	543.5664434	43.21222021	56.78777979	0
136454	Crocidura vorax	Eulipotyphla	carnivore	6.7	93.19616753	97.10545108	685.9915656	1.208845388	0.226377601	2936.845472	28.26385275	71.73614725	0
136455	Spermophilus ralli	Rodentia	omnivore	347.5	99.02903933	99.2098737	893.0196078	0.018073378	0.005813278	955.9439606	56.25955098	43.74044902	0
136460	Meriones grandis	Rodentia	omnivore	205	99.90291499	93.30992327	2443.395537	0.042145887	1.954115909	6161.656881	40.47441596	59.52558404	0
136462	Cryptotis obscura	Eulipotyphla	carnivore	6.9	88.35556845	95.02455415	1036.765892	0.295420975	0.503195974	1303.466605	47.0868468	52.9131532	0
136463	Petrogale purpureicollis	Diprotodontia	herbivore	4500	86.1545357	81.58972958	4085.536868	0	0	361.1900811	91.0000556	8.999944404	1
136465	Myzopoda schliemanni	Chiroptera	carnivore	9.1	99.17678702	99.374868	523.6681539	0.813609467	0.522803587	1292.736818	33.84931688	66.15068312	0
136468	Microakodontomys transitorius	Rodentia	herbivore	11.2	99.03345725	98.19004525	841.8894807	0.525525526	0.69124424	431.2796608	75.30427756	24.69572244	1
136470	Uromys emmae	Rodentia	herbivore	425.4									1
136471	Acomys dimidiatus	Rodentia	omnivore	37.5	64.23678486	76.91854268	10814.35632	8.62729711	2.917335874	15333.57928	55.64315203	44.35684797	0
136472	Babyrousa togeanensis	Cetartiodactyla	omnivore	113762.8	97.7443609	99.0228013	520.4194019	2.307692308	0.657894737	1116.633761	40.53324333	59.46675667	1
136474	Laonastes aenigmamus	Rodentia	herbivore	375	92.84951974	95.19586105	479.8430094	7.701149425	5.046583851	602.6485731	40.4677673	59.5322327	0
136475	Nesomys audeberti	Rodentia	herbivore	212.5	99.13800005	98.75675676	783.8146391	0.869494993	1.258894362	1961.596608	41.20678864	58.79321136	0
136481	Necromys lenguarum	Rodentia	omnivore	29.9	66.23520797	60.10314416	951.9004868	4.379145567	6.153633534	36030.3061	7.113092502	92.8869075	0
136483	Akodon paranaensis	Rodentia	omnivore	40.3	96.85511857	97.14212516	671.579761	0.102368334	0.103218414	2588.174494	29.97974898	70.02025102	0
136484	Aepeomys reigi	Rodentia	herbivore	40.6	100	100	1071.199798	0	0	2347.306088	38.33825322	61.66174678	1
136485	Coendou pruinosus	Rodentia	herbivore	1230.6	96.97505402	97.07258406	998.0492737	1.176360605	0.856376533	3172.515378	46.54491734	53.45508266	0
136486	Alouatta arctoidea	Primates	herbivore	5390	96.75571319	93.68177654	1026.119108	0.885226084	1.794098643	1087.781338	39.11763713	60.88236287	0
136487	Thomasomys ucucha	Rodentia	herbivore	36	63.93442623	87.5	360.5194326	33.33333333	8.843537415	808.9459972	23.29591018	76.70408982	1
136488	Cryptotis mayensis	Eulipotyphla	carnivore	5	71.4388715	88.37819038	3450.022838	4.164094039	1.05951444	677.0959932	86.36472631	13.63527369	0
136490	Spermophilus brevicauda	Rodentia	herbivore	289.5	94.99660131	62.34345678	651.3557081	0.383023501	1.946224972	13510.02208	13.2833428	86.7166572	0
136494	Sturnira oporaphilum	Chiroptera	herbivore	26.5	68.71121373		73028.03758	3.690020488			100	0	0
136497	Manis culionensis	Pholidota	carnivore	5250	97.99815214	99.75349219	1039.799991	1.152315106	0.123558484	372.0054495	79.69914929	20.30085071	1
136498	Microtus liechtensteini	Rodentia	herbivore	23.5	99.97334561	99.93671142	436.4309877	0	0	702.4048993	35.75500051	64.24499949	0
136501	Philander mcilhennyi	Didelphimorphia	omnivore	513.9	6.583321846	18.08903366	3688.526101	7.598126198	8.733493397	338.8183496	95.85061496	4.149385038	0
136503	Plecotus sardus	Chiroptera	carnivore	9.8	100	100	492.8900083	0	0	2867.290193	17.23203207	82.76796793	1
136504	Pteropus aruensis	Chiroptera	herbivore	743.2	99.91046113		4057.224855	0			100	0	1
136507	Eothenomys cachinus	Rodentia	herbivore	30.7	63.0431665	83.59217481	673.5945245	11.8289354	3.748370274	2153.91858	27.62229685	72.37770315	0
136508	Marmosa quichua	Didelphimorphia	omnivore	27.7	35.59551611	67.52320955	1389.175434	4.303897126	1.718634913	688.5472525	77.98351412	22.01648588	0
136509	Petrogale mareeba	Diprotodontia	omnivore	4150	85.71428571	53.37673309	301.9416261	0	0	14958.21151	0.028613838	99.97138616	1
136512	Niviventer cameroni	Rodentia	omnivore	86.8	61.92307692	73.32293292	495.4485361	4.658385093	3.985815603	4018.889388	5.006311223	94.99368878	1
136513	Steatomys opimus	Rodentia	omnivore	42.7	68.13977011	70.35448198	578.3040267	13.32397686	12.50492141	3884.913845	22.43479545	77.56520455	0
136516	Monodelphis palliolata	Didelphimorphia	omnivore	65.9	100	99.97915038	2106.966522	0	0	1054.349568	80.58922367	19.41077633	0
136517	Rattus satarae	Rodentia	omnivore	180	100	100	652.8023713	0	0	3748.440863	20.05410889	79.94589111	1
136520	Cavia intermedia	Rodentia	herbivore	660.5									1
136521	Rhagomys longilingua	Rodentia	herbivore	30	43.55231144	91.95298373	1234.304794	6.145251397	0.294985251	2238.209251	53.08784486	46.91215514	0
136522	Melomys matambuai	Rodentia	herbivore	145	100	100	976.9498231	0	0	508.1440311	83.69404695	16.30595305	1
136524	Eptesicus chiriquinus	Chiroptera	carnivore	11.3	71.82991184	95.43245321	1376.557873	6.268048242	0.858689344	1544.811839	52.65665733	47.34334267	0
136527	Cricetulus tibetanus	Rodentia	herbivore	32.8	72.45591794	76.50085201	430.6649481	2.521075235	2.463054187	651.824215	35.99851113	64.00148887	0
136529	Hylaeamys perenensis	Rodentia	omnivore	60.6	7.859885553	18.82629414	6219.831494	15.08252294	15.03987517	379.820808	96.94999386	3.050006142	0
136535	Microtus dogramacii	Rodentia	herbivore	28	100	93.58448158	1151.464851	0	0	12420.54013	8.677159852	91.32284015	0
136536	Microtus brachycercus	Rodentia	herbivore	22.8	100	99.10447761	3229.915943	0	0.04302926	338.4825871	96.6009744	3.399025601	0
136539	Monticolomys koopmani	Rodentia	omnivore	25	100	100	1067.945133	0	0	860.4117154	59.22441773	40.77558227	0
136541	Aethalops aequalis	Chiroptera	herbivore	11.6	55.11194614	67.54031003	886.724617	17.32007576	7.263342244	1797.164033	54.38775406	45.61224594	0
136542	Sorex yukonicus	Eulipotyphla	carnivore	1.6	8.913441081	11.16609567	830.8788686	0.251256281	0.113636364	505.799863	76.93785719	23.06214281	0
136543	Trinomys moojeni	Rodentia	omnivore	207	49.61636829	87.40310078	1974.165348	2.577319588	0	1157.389742	69.5503942	30.4496058	1
136547	Chacodelphys formosa	Didelphimorphia	carnivore	10	95.6133103	99.49282966	887.109567	0.518501061	0.070311127	455.5442416	70.00988399	29.99011601	0
136548	Natalus major	Chiroptera	carnivore	7.1	99.87595151	99.49689632	949.0939513	0.124202563	0.058204042	2781.378861	24.11135082	75.88864918	1
136549	Scapteromys aquaticus	Rodentia	omnivore	116.7	98.25981789	99.77802442	1965.28994	0.184118975	0.040392491	2814.932849	38.3355125	61.6644875	0
136551	Muntiacus vaginalis	Cetartiodactyla	herbivore	18163.5	96.99789267	99.43021279	1479.190043	0.735515927	0.088570011	2760.599493	53.55242248	46.44757752	0
136552	Zaglossus bartoni	Monotremata	carnivore	9413.8	67.18823604	73.81738174	1373.518875	19.01730051	11.95230999	349.7116436	89.65479704	10.34520296	0
136553	Myotis aurascens	Chiroptera	carnivore	7.5	99.5600893	98.80117246	1877.993237	0	0	1438.960342	37.79064762	62.20935238	0
